Qnum;Item;Sentence;Picture;ListNum;Answer;ID;NativeLg;Age;Gender;Date;Year;Hour
26; Q10;d;d;3;0; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:06:38
27; Q8;d;d;3;0; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:06:41
28; Q3;c;c;3;0; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:06:43
29; Q23;b;b;3;1; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:06:49
30; Q4;c;c;3;0; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:06:52
31; Q6;f;f;3;0; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:06:56
32; Q9;d;d;3;0; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:00
33; Q5;c;c;3;0; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:03
34; Q14;e;e;3;0; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:06
35; Q14;a;a;3;1; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:09
36; Q22;b;b;3;1; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:12
37; Q15;e;e;3;0; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:16
38; Q8;e;e;3;0; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:20
39; Q2;c;c;3;0; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:24
40; Q20;b;b;3;1; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:27
41; Q6;e;e;3;1; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:30
42; Q4;f;f;3;0; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:33
43; Q17;e;e;3;0; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:37
44; Q17;a;a;3;1; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:43
45; Q12;d;d;3;0; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:47
46; Q3;e;e;3;1; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:51
47; Q12;e;e;3;0; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:54
48; Q19;b;b;3;1; s000000b09092016-140342.0;2;31; f;  September 9;2016; 14:07:58
1; Q20;d;d;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:13:08
2; Q15;e;e;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:13:14
3; Q9;b;b;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:13:30
4; Q3;f;f;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:13:53
5; Q15;c;c;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:14:09
6; Q14;e;e;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:14:20
7; Q23;d;d;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:14:25
8; Q1;f;f;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:14:32
9; Q8;e;e;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:14:41
10; Q2;f;f;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:14:47
11; Q19;d;d;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:14:53
12; Q2;a;a;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:15:00
13; Q12;b;b;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:15:09
14; Q4;e;e;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:15:19
15; Q13;c;c;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:15:25
16; Q8;b;b;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:15:32
17; Q17;e;e;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:15:37
18; Q6;a;a;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:15:44
19; Q9;e;e;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:15:50
20; Q22;d;d;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:15:54
21; Q10;b;b;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:15:59
22; Q7;e;e;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:16:05
23; Q7;b;b;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:16:11
24; Q5;f;f;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:16:16
25; Q21;d;d;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:16:21
26; Q6;f;f;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:16:25
27; Q3;a;a;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:16:34
28; Q12;e;e;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:16:39
29; Q11;b;b;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:16:45
30; Q13;e;e;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:16:52
31; Q3;e;e;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:16:59
32; Q1;a;a;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:17:04
33; Q10;e;e;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:17:09
34; Q4;f;f;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:17:16
35; Q11;e;e;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:17:24
36; Q5;e;e;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:17:31
37; Q17;c;c;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:17:36
38; Q16;c;c;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:17:41
39; Q5;a;a;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:17:46
40; Q16;e;e;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:17:51
41; Q18;e;e;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:17:58
42; Q2;e;e;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:18:02
43; Q14;c;c;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:18:10
44; Q18;c;c;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:18:13
45; Q1;e;e;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:18:18
46; Q24;d;d;1;0; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:18:23
47; Q6;e;e;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:18:26
48; Q4;a;a;1;1; s000000b09092016-141126.0;2;31; m;  September 9;2016; 14:18:37
1; Q9;e;e;2;0; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:09:37
2; Q5;d;d;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:09:49
3; Q10;e;e;2;0; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:10:06
4; Q4;f;f;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:11:23
5; Q14;b;b;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:11:32
6; Q17;e;e;2;0; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:11:48
7; Q3;f;f;2;0; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:12:04
8; Q15;b;b;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:12:10
9; Q4;e;e;2;0; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:12:28
10; Q1;d;d;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:12:45
11; Q3;e;e;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:13:05
12; Q8;a;a;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:13:12
13; Q6;f;f;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:14:15
14; Q2;f;f;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:14:21
15; Q14;e;e;2;0; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:14:31
16; Q2;d;d;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:14:54
17; Q11;a;a;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:15:10
18; Q6;e;e;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:15:22
19; Q7;a;a;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:15:28
20; Q22;c;c;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:15:33
21; Q3;d;d;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:15:47
22; Q15;e;e;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:15:53
23; Q1;e;e;2;0; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:16:14
24; Q12;e;e;2;0; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:16:27
25; Q7;e;e;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:16:31
26; Q16;b;b;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:16:39
27; Q8;e;e;2;0; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:16:44
28; Q6;d;d;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:17:10
29; Q13;e;e;2;0; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:17:17
30; Q18;e;e;2;0; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:17:30
31; Q12;a;a;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:17:40
32; Q13;b;b;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:18:25
33; Q17;b;b;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:18:32
34; Q18;b;b;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:18:37
35; Q24;c;c;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:18:43
36; Q5;f;f;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:19:28
37; Q2;e;e;2;0; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:19:33
38; Q16;e;e;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:19:40
39; Q11;e;e;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:19:55
40; Q19;c;c;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:20:06
41; Q5;e;e;2;0; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:20:13
42; Q20;c;c;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:20:25
43; Q21;c;c;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:20:33
44; Q23;c;c;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:20:44
45; Q9;a;a;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:20:57
46; Q10;a;a;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:21:02
47; Q1;f;f;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:21:09
48; Q4;d;d;2;1; s000000b09092016-160708.276573;2;30; f;  September 9;2016; 16:21:19
1; Q1;c;c;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:11:14
2; Q16;a;a;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:11:22
3; Q6;e;e;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:11:32
4; Q23;b;b;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:11:51
4; Q23;b;b;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:11:51
5; Q21;b;b;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:12:04
6; Q4;c;c;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:12:10
7; Q17;e;e;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:12:16
8; Q6;f;f;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:12:21
9; Q4;f;f;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:12:25
10; Q10;e;e;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:12:34
11; Q3;e;e;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:12:40
12; Q10;d;d;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:12:46
13; Q3;c;c;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:12:54
14; Q9;e;e;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:12:59
15; Q3;f;f;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:13:06
16; Q14;e;e;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:13:11
17; Q6;c;c;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:13:19
18; Q5;f;f;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:13:29
19; Q22;b;b;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:13:37
20; Q2;e;e;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:13:43
21; Q11;d;d;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:13:55
22; Q2;c;c;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:14:01
23; Q13;e;e;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:14:08
24; Q9;d;d;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:14:14
25; Q5;e;e;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:14:20
26; Q11;e;e;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:14:25
27; Q7;d;d;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:14:32
28; Q12;e;e;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:14:38
29; Q15;a;a;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:14:52
30; Q17;a;a;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:14:58
31; Q12;d;d;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:15:04
32; Q20;b;b;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:15:09
33; Q18;e;e;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:15:14
34; Q19;b;b;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:15:29
35; Q18;a;a;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:15:36
36; Q13;a;a;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:15:52
37; Q14;a;a;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:15:57
38; Q16;e;e;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:16:03
39; Q5;c;c;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:16:08
40; Q1;f;f;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:16:13
41; Q8;e;e;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:16:19
42; Q8;d;d;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:16:27
43; Q4;e;e;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:16:33
44; Q15;e;e;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:16:38
45; Q24;b;b;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:16:42
46; Q7;e;e;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:16:50
47; Q1;e;e;3;0; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:16:56
48; Q2;f;f;3;1; s000000b09092016-171040.0;2;40; f;  September 9;2016; 17:17:00
1; Q16;e;e;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 17:59:55
2; Q20;a;a;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:00:03
3; Q3;f;f;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:00:13
4; Q1;e;e;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:00:20
5; Q22;a;a;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:00:26
6; Q5;f;f;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:00:30
7; Q13;d;d;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:00:36
8; Q8;e;e;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:00:45
9; Q4;e;e;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:00:52
10; Q2;b;b;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:00:57
11; Q14;e;e;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:01:04
12; Q2;e;e;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:01:10
13; Q13;e;e;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:01:15
14; Q18;e;e;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:01:19
15; Q17;e;e;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:02:01
16; Q24;a;a;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:02:06
17; Q15;d;d;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:02:11
18; Q10;c;c;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:02:15
19; Q11;e;e;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:02:20
20; Q1;f;f;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:02:25
21; Q5;e;e;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:02:28
22; Q6;e;e;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:02:32
23; Q12;c;c;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:02:36
24; Q9;e;e;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:02:40
25; Q4;f;f;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:02:44
26; Q16;d;d;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:02:49
27; Q15;e;e;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:02:54
28; Q18;d;d;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:02:59
29; Q3;b;b;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:03:03
30; Q17;d;d;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:03:07
31; Q7;e;e;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:03:10
32; Q6;b;b;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:03:14
33; Q21;a;a;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:03:18
34; Q7;c;c;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:03:21
35; Q12;e;e;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:03:26
36; Q19;a;a;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:03:29
37; Q11;c;c;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:03:33
38; Q2;f;f;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:03:38
39; Q3;e;e;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:03:42
40; Q10;e;e;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:03:47
41; Q23;a;a;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:03:50
42; Q5;b;b;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:03:54
43; Q1;b;b;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:03:58
44; Q8;c;c;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:04:03
45; Q6;f;f;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:04:08
46; Q14;d;d;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:04:12
47; Q9;c;c;4;0; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:04:17
48; Q4;b;b;4;1; s000000b09092016-175902.123456;2;28; f;  September 9;2016; 18:04:23
1; Q9;e;e;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:55:43
2; Q1;e;e;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:56:08
3; Q6;e;e;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:56:15
4; Q18;c;c;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:56:25
5; Q23;d;d;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:56:39
6; Q16;c;c;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:56:50
7; Q21;d;d;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:56:58
8; Q4;a;a;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:57:04
9; Q4;e;e;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:57:24
10; Q2;f;f;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:57:30
11; Q6;f;f;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:57:41
12; Q8;b;b;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:57:47
13; Q5;f;f;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:57:52
14; Q7;b;b;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:57:58
15; Q15;e;e;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:58:14
16; Q3;e;e;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:58:21
17; Q12;e;e;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:58:26
18; Q1;a;a;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:58:34
19; Q22;d;d;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:58:39
20; Q2;e;e;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:58:44
21; Q5;a;a;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:58:49
22; Q14;c;c;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:58:54
23; Q7;e;e;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:59:00
24; Q11;b;b;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:59:07
25; Q20;d;d;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:59:17
26; Q1;f;f;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:59:22
27; Q18;e;e;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:59:31
28; Q11;e;e;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:59:36
29; Q17;e;e;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:59:42
30; Q13;e;e;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:59:52
31; Q17;c;c;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 18:59:58
32; Q15;c;c;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 19:00:06
33; Q8;e;e;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 19:00:14
34; Q16;e;e;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 19:00:20
35; Q12;b;b;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 19:00:24
36; Q3;f;f;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 19:00:29
37; Q24;d;d;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 19:00:35
38; Q3;a;a;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 19:00:41
39; Q10;b;b;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 19:00:46
40; Q9;b;b;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 19:00:51
41; Q19;d;d;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 19:00:57
42; Q10;e;e;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 19:01:03
43; Q2;a;a;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 19:01:08
44; Q4;f;f;1;0; s000000b09092016-185409.8;2;28; f;  September 9;2016; 19:01:12
45; Q6;a;a;1;1; s000000b09092016-185409.8;2;28; f;  September 9;2016; 19:01:17
